t,x,y
28.433333333333334,578.0,675.0
28.466666666666665,578.0,675.0
28.5,569.0,686.0
28.533333333333335,568.0,686.0
28.566666666666666,567.0,686.0
28.6,566.0,686.0
28.633333333333333,577.0,690.0
28.666666666666668,576.0,690.0
28.7,575.0,690.0
28.733333333333334,575.0,691.0
28.766666666666666,574.0,690.0
28.8,574.0,691.0
28.833333333333332,573.0,691.0
28.866666666666667,557.0,691.0
28.9,556.0,692.0
28.933333333333334,556.0,692.0
28.966666666666665,557.0,692.0
29.0,558.0,692.0
29.033333333333335,558.0,693.0
29.066666666666666,558.0,693.0
29.1,558.0,693.0
29.133333333333333,557.0,693.0
29.166666666666668,557.0,694.0
29.2,556.0,694.0
29.233333333333334,556.0,694.0
29.266666666666666,555.0,694.0
29.3,555.0,694.0
29.333333333333332,554.0,695.0
29.366666666666667,553.0,695.0
29.4,553.0,695.0
29.433333333333334,552.0,695.0
29.466666666666665,552.0,696.0
29.5,551.0,696.0
29.533333333333335,551.0,697.0
29.566666666666666,571.0,692.0
29.6,579.0,692.0
29.633333333333333,586.0,693.0
29.666666666666668,595.0,693.0
29.7,597.0,693.0
29.733333333333334,598.0,693.0
29.766666666666666,600.0,694.0
29.8,602.0,694.0
29.833333333333332,604.0,694.0
29.866666666666667,606.0,694.0
29.9,607.0,694.0
29.933333333333334,610.0,695.0
29.966666666666665,611.0,695.0
30.0,613.0,695.0
30.033333333333335,617.0,695.0
30.066666666666666,619.0,696.0
30.1,621.0,696.0
30.133333333333333,624.0,696.0
30.166666666666668,615.0,714.0
30.2,615.0,718.0
30.233333333333334,615.0,719.0
30.266666666666666,614.0,719.0
30.3,614.0,721.0
30.333333333333332,614.0,723.0
30.366666666666667,612.0,724.0
30.4,614.0,723.0
30.433333333333334,614.0,723.0
30.466666666666665,612.0,723.0
30.5,613.0,723.0
30.533333333333335,612.0,723.0
30.566666666666666,612.0,725.0
30.6,611.0,725.0
30.633333333333333,610.0,726.0
30.666666666666668,610.0,726.0
30.7,609.0,726.0
30.733333333333334,608.0,727.0
30.766666666666666,606.0,727.0
30.8,603.0,727.0
30.833333333333332,604.0,727.0
30.866666666666667,603.0,727.0
30.9,603.0,728.0
30.933333333333334,603.0,728.0
30.966666666666665,602.0,729.0
31.0,603.0,730.0
31.033333333333335,604.0,730.0
31.066666666666666,605.0,731.0
31.1,608.0,719.0
31.133333333333333,608.0,720.0
31.166666666666668,608.0,720.0
31.2,608.0,720.0
31.233333333333334,607.0,721.0
31.266666666666666,607.0,721.0
31.3,608.0,721.0
31.333333333333332,608.0,721.0
31.366666666666667,608.0,721.0
31.4,609.0,721.0
31.433333333333334,609.0,722.0
31.466666666666665,608.0,722.0
31.5,607.0,722.0
31.533333333333335,608.0,720.0
31.566666666666666,609.0,720.0
31.6,609.0,720.0
31.633333333333333,609.0,721.0
31.666666666666668,610.0,722.0
31.7,611.0,722.0
31.733333333333334,610.0,723.0
31.766666666666666,604.0,717.0
31.8,603.0,716.0
31.833333333333332,602.0,717.0
31.866666666666667,600.0,717.0
31.9,601.0,717.0
31.933333333333334,601.0,717.0
31.966666666666665,600.0,718.0
32.0,599.0,718.0
32.03333333333333,600.0,719.0
32.06666666666667,598.0,719.0
32.1,597.0,720.0
32.13333333333333,597.0,719.0
32.166666666666664,596.0,719.0
32.2,596.0,720.0
32.233333333333334,595.0,720.0
32.266666666666666,596.0,721.0
32.3,595.0,721.0
32.333333333333336,593.0,722.0
32.36666666666667,593.0,722.0
32.4,593.0,723.0
32.43333333333333,593.0,724.0
32.46666666666667,591.0,723.0
32.5,592.0,724.0
32.53333333333333,591.0,724.0
32.56666666666667,590.0,722.0
32.6,589.0,723.0
32.63333333333333,589.0,722.0
32.666666666666664,588.0,722.0
32.7,587.0,722.0
32.733333333333334,588.0,722.0
32.766666666666666,587.0,724.0
32.8,587.0,724.0
32.833333333333336,586.0,724.0
32.86666666666667,585.0,724.0
32.9,584.0,724.0
32.93333333333333,584.0,724.0
32.96666666666667,583.0,725.0
33.0,582.0,726.0
33.03333333333333,582.0,727.0
33.06666666666667,582.0,728.0
33.1,581.0,726.0
33.13333333333333,580.0,725.0
33.166666666666664,580.0,725.0
33.2,580.0,726.0
33.233333333333334,579.0,726.0
33.266666666666666,579.0,727.0
33.3,578.0,728.0
33.333333333333336,578.0,728.0
33.36666666666667,577.0,727.0
33.4,578.0,729.0
33.43333333333333,578.0,731.0
33.46666666666667,577.0,730.0
33.5,577.0,731.0
33.53333333333333,578.0,730.0
33.56666666666667,578.0,730.0
33.6,579.0,731.0
33.63333333333333,578.0,731.0
33.666666666666664,579.0,731.0
33.7,579.0,732.0
33.733333333333334,579.0,732.0
33.766666666666666,580.0,732.0
33.8,580.0,732.0
33.833333333333336,580.0,732.0
33.86666666666667,580.0,731.0
33.9,580.0,731.0
33.93333333333333,581.0,732.0
33.96666666666667,581.0,733.0
34.0,582.0,734.0
34.03333333333333,582.0,734.0
34.06666666666667,582.0,735.0
34.1,582.0,736.0
34.13333333333333,582.0,733.0
34.166666666666664,582.0,732.0
34.2,583.0,733.0
34.233333333333334,584.0,732.0
34.266666666666666,583.0,733.0
34.3,584.0,733.0
34.333333333333336,584.0,733.0
34.36666666666667,586.0,733.0
34.4,586.0,734.0
34.43333333333333,585.0,735.0
34.46666666666667,586.0,736.0
34.5,586.0,736.0
34.53333333333333,586.0,737.0
34.56666666666667,586.0,737.0
34.6,586.0,737.0
34.63333333333333,586.0,739.0
34.666666666666664,586.0,740.0
34.7,585.0,740.0
34.733333333333334,585.0,740.0
34.766666666666666,585.0,739.0
34.8,584.0,741.0
34.833333333333336,586.0,742.0
34.86666666666667,587.0,742.0
34.9,586.0,741.0
34.93333333333333,587.0,741.0
34.96666666666667,586.0,742.0
35.0,586.0,743.0
35.03333333333333,586.0,743.0
35.06666666666667,587.0,742.0
35.1,587.0,742.0
35.13333333333333,586.0,743.0
35.166666666666664,585.0,744.0
35.2,586.0,744.0
35.233333333333334,587.0,743.0
35.266666666666666,588.0,743.0
35.3,588.0,743.0
35.333333333333336,585.0,737.0
35.36666666666667,599.0,740.0
35.4,607.0,737.0
35.43333333333333,610.0,723.0
35.46666666666667,620.0,729.0
35.5,600.0,723.0
35.53333333333333,602.0,724.0
35.56666666666667,602.0,724.0
35.6,602.0,725.0
35.63333333333333,602.0,725.0
35.666666666666664,603.0,725.0
35.7,603.0,726.0
35.733333333333334,606.0,726.0
35.766666666666666,606.0,727.0
35.8,606.0,729.0
35.833333333333336,606.0,730.0
35.86666666666667,607.0,731.0
35.9,608.0,731.0
35.93333333333333,608.0,732.0
35.96666666666667,609.0,733.0
36.0,609.0,735.0
36.03333333333333,610.0,736.0
36.06666666666667,611.0,737.0
36.1,612.0,739.0
36.13333333333333,614.0,741.0
36.166666666666664,614.0,743.0
36.2,615.0,744.0
36.233333333333334,616.0,745.0
36.266666666666666,617.0,747.0
36.3,619.0,748.0
36.333333333333336,620.0,749.0
36.36666666666667,621.0,751.0
36.4,623.0,752.0
36.43333333333333,624.0,750.0
36.46666666666667,625.0,752.0
36.5,625.0,753.0
36.53333333333333,626.0,753.0
36.56666666666667,626.0,753.0
36.6,627.0,754.0
36.63333333333333,627.0,752.0
36.666666666666664,628.0,753.0
36.7,628.0,753.0
36.733333333333334,627.0,752.0
36.766666666666666,628.0,753.0
36.8,629.0,752.0
36.833333333333336,628.0,751.0
36.86666666666667,628.0,751.0
36.9,629.0,750.0
36.93333333333333,617.0,741.0
36.96666666666667,618.0,740.0
37.0,617.0,739.0
37.03333333333333,618.0,739.0
37.06666666666667,617.0,738.0
37.1,616.0,737.0
37.13333333333333,616.0,736.0
37.166666666666664,616.0,735.0
37.2,615.0,734.0
37.233333333333334,615.0,732.0
37.266666666666666,614.0,730.0
37.3,614.0,729.0
37.333333333333336,614.0,729.0
37.36666666666667,613.0,728.0
37.4,614.0,729.0
37.43333333333333,614.0,728.0
37.46666666666667,614.0,729.0
37.5,616.0,728.0
37.53333333333333,615.0,728.0
37.56666666666667,616.0,729.0
37.6,616.0,729.0
37.63333333333333,615.0,730.0
37.666666666666664,616.0,730.0
37.7,616.0,731.0
37.733333333333334,616.0,731.0
37.766666666666666,616.0,730.0
37.8,615.0,729.0
37.833333333333336,616.0,728.0
37.86666666666667,616.0,727.0
37.9,616.0,727.0
37.93333333333333,614.0,725.0
37.96666666666667,615.0,726.0
38.0,614.0,725.0
38.03333333333333,614.0,725.0
38.06666666666667,613.0,726.0
38.1,612.0,727.0
38.13333333333333,613.0,726.0
38.166666666666664,614.0,728.0
38.2,614.0,729.0
38.233333333333334,614.0,727.0
38.266666666666666,613.0,727.0
38.3,612.0,728.0
38.333333333333336,612.0,728.0
38.36666666666667,613.0,726.0
38.4,612.0,727.0
38.43333333333333,612.0,728.0
38.46666666666667,613.0,728.0
38.5,614.0,727.0
38.53333333333333,613.0,728.0
38.56666666666667,612.0,729.0
38.6,612.0,730.0
38.63333333333333,613.0,729.0
38.666666666666664,612.0,731.0
38.7,612.0,729.0
38.733333333333334,612.0,729.0
38.766666666666666,612.0,730.0
38.8,611.0,731.0
38.833333333333336,612.0,728.0
38.86666666666667,611.0,728.0
38.9,610.0,729.0
38.93333333333333,608.0,729.0
38.96666666666667,611.0,729.0
39.0,610.0,729.0
39.03333333333333,611.0,730.0
39.06666666666667,610.0,732.0
39.1,608.0,731.0
39.13333333333333,608.0,731.0
39.166666666666664,608.0,734.0
39.2,607.0,735.0
39.233333333333334,607.0,733.0
39.266666666666666,608.0,734.0
39.3,609.0,733.0
39.333333333333336,609.0,732.0
39.36666666666667,611.0,731.0
39.4,613.0,732.0
39.43333333333333,614.0,733.0
39.46666666666667,616.0,733.0
39.5,614.0,734.0
39.53333333333333,614.0,734.0
39.56666666666667,612.0,735.0
39.6,612.0,735.0
39.63333333333333,612.0,734.0
39.666666666666664,611.0,735.0
39.7,611.0,735.0
39.733333333333334,610.0,735.0
39.766666666666666,610.0,736.0
39.8,610.0,736.0
39.833333333333336,608.0,735.0
39.86666666666667,609.0,735.0
39.9,608.0,733.0
39.93333333333333,608.0,733.0
39.96666666666667,607.0,733.0
40.0,608.0,733.0
40.03333333333333,608.0,733.0
40.06666666666667,607.0,733.0
40.1,606.0,732.0
40.13333333333333,606.0,732.0
40.166666666666664,606.0,732.0
40.2,606.0,731.0
40.233333333333334,606.0,731.0
40.266666666666666,605.0,731.0
40.3,604.0,730.0
40.333333333333336,604.0,731.0
40.36666666666667,604.0,731.0
40.4,604.0,730.0
40.43333333333333,604.0,729.0
40.46666666666667,603.0,729.0
40.5,603.0,729.0
40.53333333333333,602.0,727.0
40.56666666666667,602.0,728.0
40.6,603.0,727.0
40.63333333333333,601.0,727.0
40.666666666666664,602.0,727.0
40.7,602.0,727.0
40.733333333333334,602.0,728.0
40.766666666666666,602.0,728.0
40.8,601.0,726.0
40.833333333333336,600.0,726.0
40.86666666666667,601.0,726.0
40.9,601.0,726.0
40.93333333333333,603.0,725.0
40.96666666666667,603.0,725.0
41.0,604.0,725.0
41.03333333333333,605.0,724.0
41.06666666666667,607.0,724.0
41.1,607.0,726.0
41.13333333333333,608.0,726.0
41.166666666666664,610.0,726.0
41.2,612.0,726.0
41.233333333333334,612.0,726.0
41.266666666666666,615.0,726.0
41.3,615.0,728.0
41.333333333333336,616.0,728.0
41.36666666666667,618.0,728.0
41.4,619.0,728.0
41.43333333333333,621.0,728.0
41.46666666666667,620.0,728.0
41.5,619.0,728.0
41.53333333333333,619.0,728.0
41.56666666666667,618.0,730.0
41.6,617.0,731.0
41.63333333333333,617.0,733.0
41.666666666666664,617.0,731.0
41.7,616.0,732.0
41.733333333333334,616.0,731.0
41.766666666666666,616.0,731.0
41.8,615.0,731.0
41.833333333333336,614.0,732.0
41.86666666666667,615.0,732.0
41.9,613.0,733.0
41.93333333333333,613.0,732.0
41.96666666666667,612.0,733.0
42.0,612.0,731.0
42.03333333333333,613.0,732.0
42.06666666666667,611.0,732.0
42.1,610.0,732.0
42.13333333333333,610.0,731.0
42.166666666666664,610.0,731.0
42.2,610.0,731.0
42.233333333333334,609.0,731.0
42.266666666666666,609.0,731.0
42.3,608.0,731.0
42.333333333333336,608.0,732.0
42.36666666666667,607.0,732.0
42.4,607.0,731.0
42.43333333333333,606.0,730.0
42.46666666666667,606.0,731.0
42.5,605.0,732.0
42.53333333333333,605.0,731.0
42.56666666666667,604.0,731.0
42.6,605.0,731.0
42.63333333333333,606.0,732.0
42.666666666666664,604.0,732.0
42.7,604.0,733.0
42.733333333333334,605.0,733.0
42.766666666666666,602.0,734.0
42.8,602.0,734.0
42.833333333333336,602.0,734.0
42.86666666666667,600.0,730.0
42.9,600.0,733.0
42.93333333333333,600.0,734.0
42.96666666666667,600.0,732.0
43.0,605.0,732.0
43.03333333333333,610.0,732.0
43.06666666666667,615.0,733.0
43.1,619.0,734.0
43.13333333333333,625.0,733.0
43.166666666666664,630.0,733.0
43.2,635.0,735.0
43.233333333333334,640.0,734.0
43.266666666666666,645.0,735.0
43.3,646.0,735.0
43.333333333333336,647.0,734.0
43.36666666666667,647.0,734.0
43.4,648.0,734.0
43.43333333333333,649.0,734.0
43.46666666666667,650.0,734.0
43.5,650.0,734.0
43.53333333333333,650.0,735.0
43.56666666666667,651.0,735.0
43.6,651.0,735.0
43.63333333333333,651.0,735.0
43.666666666666664,652.0,735.0
43.7,652.0,736.0
43.733333333333334,652.0,737.0
43.766666666666666,653.0,737.0
43.8,654.0,737.0
43.833333333333336,654.0,737.0
43.86666666666667,654.0,736.0
43.9,656.0,736.0
43.93333333333333,657.0,737.0
43.96666666666667,658.0,736.0
44.0,660.0,735.0
44.03333333333333,660.0,735.0
44.06666666666667,661.0,734.0
44.1,662.0,734.0
44.13333333333333,663.0,734.0
44.166666666666664,664.0,734.0
44.2,665.0,734.0
44.233333333333334,666.0,733.0
44.266666666666666,667.0,733.0
44.3,667.0,735.0
44.333333333333336,669.0,735.0
44.36666666666667,669.0,735.0
44.4,669.0,735.0
44.43333333333333,671.0,735.0
44.46666666666667,672.0,736.0
44.5,672.0,736.0
44.53333333333333,672.0,735.0
44.56666666666667,673.0,735.0
44.6,673.0,735.0
44.63333333333333,674.0,735.0
44.666666666666664,674.0,736.0
44.7,674.0,736.0
44.733333333333334,675.0,736.0
44.766666666666666,675.0,735.0
44.8,676.0,736.0
44.833333333333336,677.0,736.0
44.86666666666667,677.0,738.0
44.9,678.0,736.0
44.93333333333333,678.0,736.0
44.96666666666667,679.0,735.0
45.0,679.0,736.0
45.03333333333333,681.0,734.0
45.06666666666667,682.0,734.0
45.1,682.0,734.0
45.13333333333333,682.0,735.0
45.166666666666664,682.0,735.0
45.2,682.0,735.0
45.233333333333334,682.0,735.0
45.266666666666666,683.0,734.0
45.3,684.0,734.0
45.333333333333336,684.0,735.0
45.36666666666667,684.0,735.0
45.4,685.0,735.0
45.43333333333333,684.0,736.0
45.46666666666667,684.0,736.0
45.5,686.0,733.0
45.53333333333333,686.0,733.0
45.56666666666667,686.0,734.0
45.6,686.0,735.0
45.63333333333333,687.0,734.0
45.666666666666664,686.0,736.0
45.7,688.0,735.0
45.733333333333334,687.0,736.0
45.766666666666666,687.0,736.0
45.8,688.0,735.0
45.833333333333336,686.0,736.0
45.86666666666667,686.0,737.0
45.9,686.0,737.0
45.93333333333333,686.0,736.0
45.96666666666667,685.0,737.0
46.0,684.0,738.0
46.03333333333333,685.0,739.0
46.06666666666667,684.0,740.0
46.1,685.0,741.0
46.13333333333333,685.0,741.0
46.166666666666664,686.0,740.0
46.2,685.0,741.0
46.233333333333334,686.0,741.0
46.266666666666666,687.0,740.0
46.3,687.0,743.0
46.333333333333336,688.0,725.0
46.36666666666667,687.0,726.0
46.4,688.0,726.0
46.43333333333333,688.0,726.0
46.46666666666667,688.0,726.0
46.5,687.0,727.0
46.53333333333333,686.0,728.0
46.56666666666667,687.0,727.0
46.6,688.0,728.0
46.63333333333333,688.0,727.0
46.666666666666664,688.0,727.0
46.7,689.0,726.0
46.733333333333334,688.0,727.0
46.766666666666666,688.0,727.0
46.8,688.0,727.0
46.833333333333336,687.0,728.0
46.86666666666667,687.0,728.0
46.9,686.0,729.0
46.93333333333333,686.0,730.0
46.96666666666667,687.0,731.0
47.0,686.0,732.0
47.03333333333333,687.0,732.0
47.06666666666667,687.0,733.0
47.1,688.0,733.0
47.13333333333333,689.0,735.0
47.166666666666664,690.0,736.0
47.2,691.0,736.0
47.233333333333334,692.0,735.0
47.266666666666666,691.0,735.0
47.3,693.0,736.0
47.333333333333336,692.0,736.0
47.36666666666667,693.0,736.0
47.4,693.0,736.0
47.43333333333333,693.0,737.0
47.46666666666667,693.0,736.0
47.5,694.0,736.0
47.53333333333333,695.0,736.0
47.56666666666667,695.0,736.0
47.6,695.0,737.0
47.63333333333333,696.0,737.0
47.666666666666664,697.0,736.0
47.7,698.0,736.0
47.733333333333334,699.0,736.0
47.766666666666666,700.0,735.0
47.8,700.0,736.0
47.833333333333336,702.0,735.0
47.86666666666667,702.0,736.0
47.9,703.0,736.0
47.93333333333333,703.0,736.0
47.96666666666667,704.0,736.0
48.0,704.0,736.0
48.03333333333333,705.0,737.0
48.06666666666667,707.0,737.0
48.1,707.0,738.0
48.13333333333333,708.0,738.0
48.166666666666664,709.0,738.0
48.2,710.0,738.0
48.233333333333334,711.0,739.0
48.266666666666666,712.0,739.0
48.3,713.0,738.0
48.333333333333336,715.0,737.0
48.36666666666667,714.0,739.0
48.4,714.0,740.0
48.43333333333333,715.0,740.0
48.46666666666667,716.0,739.0
48.5,715.0,739.0
48.53333333333333,716.0,739.0
48.56666666666667,718.0,738.0
48.6,717.0,741.0
48.63333333333333,718.0,741.0
48.666666666666664,719.0,739.0
48.7,719.0,741.0
48.733333333333334,721.0,740.0
48.766666666666666,720.0,740.0
48.8,720.0,742.0
48.833333333333336,722.0,741.0
48.86666666666667,724.0,741.0
48.9,724.0,742.0
48.93333333333333,724.0,742.0
48.96666666666667,725.0,742.0
49.0,725.0,742.0
49.03333333333333,726.0,743.0
49.06666666666667,727.0,743.0
49.1,725.0,722.0
49.13333333333333,725.0,723.0
49.166666666666664,726.0,723.0
49.2,726.0,723.0
49.233333333333334,726.0,723.0
49.266666666666666,726.0,724.0
49.3,727.0,723.0
49.333333333333336,727.0,723.0
49.36666666666667,728.0,723.0
49.4,729.0,722.0
49.43333333333333,729.0,722.0
49.46666666666667,729.0,722.0
49.5,729.0,723.0
49.53333333333333,730.0,723.0
49.56666666666667,731.0,723.0
49.6,731.0,723.0
49.63333333333333,730.0,723.0
49.666666666666664,730.0,723.0
49.7,730.0,724.0
49.733333333333334,731.0,725.0
49.766666666666666,731.0,725.0
49.8,732.0,723.0
49.833333333333336,732.0,723.0
49.86666666666667,732.0,723.0
49.9,732.0,724.0
49.93333333333333,733.0,724.0
49.96666666666667,733.0,724.0
50.0,734.0,723.0
50.03333333333333,735.0,723.0
50.06666666666667,734.0,724.0
50.1,734.0,724.0
50.13333333333333,734.0,722.0
50.166666666666664,734.0,723.0
50.2,734.0,723.0
50.233333333333334,735.0,723.0
50.266666666666666,735.0,723.0
50.3,734.0,723.0
50.333333333333336,734.0,723.0
50.36666666666667,734.0,723.0
50.4,734.0,724.0
50.43333333333333,734.0,724.0
50.46666666666667,734.0,725.0
50.5,735.0,724.0
50.53333333333333,735.0,725.0
50.56666666666667,735.0,724.0
50.6,736.0,725.0
50.63333333333333,736.0,725.0
50.666666666666664,735.0,725.0
50.7,735.0,726.0
50.733333333333334,735.0,726.0
50.766666666666666,736.0,725.0
50.8,735.0,725.0
50.833333333333336,735.0,725.0
50.86666666666667,736.0,725.0
50.9,735.0,726.0
50.93333333333333,735.0,726.0
50.96666666666667,735.0,725.0
51.0,735.0,725.0
51.03333333333333,735.0,725.0
51.06666666666667,735.0,725.0
51.1,737.0,724.0
51.13333333333333,736.0,724.0
51.166666666666664,736.0,724.0
51.2,736.0,724.0
51.233333333333334,736.0,723.0
51.266666666666666,736.0,723.0
51.3,737.0,723.0
51.333333333333336,736.0,726.0
51.36666666666667,737.0,724.0
51.4,737.0,724.0
51.43333333333333,736.0,726.0
51.46666666666667,736.0,724.0
51.5,736.0,723.0
51.53333333333333,737.0,724.0
51.56666666666667,737.0,724.0
51.6,737.0,725.0
51.63333333333333,737.0,724.0
51.666666666666664,737.0,727.0
51.7,737.0,727.0
51.733333333333334,738.0,726.0
51.766666666666666,738.0,726.0
51.8,738.0,726.0
51.833333333333336,738.0,725.0
51.86666666666667,738.0,725.0
51.9,738.0,727.0
51.93333333333333,738.0,726.0
51.96666666666667,740.0,728.0
52.0,738.0,729.0
52.03333333333333,739.0,728.0
52.06666666666667,739.0,728.0
52.1,738.0,729.0
52.13333333333333,739.0,729.0
52.166666666666664,739.0,729.0
52.2,739.0,729.0
52.233333333333334,739.0,729.0
52.266666666666666,739.0,730.0
52.3,740.0,730.0
52.333333333333336,740.0,731.0
52.36666666666667,740.0,732.0
52.4,740.0,731.0
52.43333333333333,740.0,733.0
52.46666666666667,741.0,731.0
52.5,741.0,731.0
52.53333333333333,741.0,731.0
52.56666666666667,742.0,732.0
52.6,742.0,732.0
52.63333333333333,741.0,732.0
52.666666666666664,742.0,732.0
52.7,742.0,732.0
52.733333333333334,742.0,733.0
52.766666666666666,742.0,733.0
52.8,742.0,732.0
52.833333333333336,742.0,733.0
52.86666666666667,742.0,733.0
52.9,743.0,732.0
52.93333333333333,743.0,731.0
52.96666666666667,743.0,733.0
53.0,744.0,733.0
53.03333333333333,744.0,733.0
53.06666666666667,744.0,734.0
53.1,744.0,733.0
53.13333333333333,744.0,733.0
53.166666666666664,744.0,733.0
53.2,744.0,733.0
53.233333333333334,745.0,732.0
53.266666666666666,744.0,732.0
53.3,745.0,732.0
53.333333333333336,745.0,731.0
53.36666666666667,745.0,732.0
53.4,745.0,732.0
53.43333333333333,745.0,732.0
53.46666666666667,744.0,733.0
53.5,745.0,732.0
53.53333333333333,745.0,731.0
53.56666666666667,744.0,731.0
53.6,744.0,731.0
53.63333333333333,743.0,731.0
53.666666666666664,743.0,731.0
53.7,744.0,730.0
53.733333333333334,743.0,730.0
53.766666666666666,742.0,730.0
53.8,743.0,730.0
53.833333333333336,743.0,729.0
53.86666666666667,743.0,729.0
53.9,743.0,729.0
53.93333333333333,742.0,727.0
53.96666666666667,742.0,726.0
54.0,742.0,726.0
54.03333333333333,742.0,727.0
54.06666666666667,742.0,727.0
54.1,743.0,727.0
54.13333333333333,742.0,727.0
54.166666666666664,742.0,726.0
54.2,742.0,725.0
54.233333333333334,742.0,727.0
54.266666666666666,742.0,726.0
54.3,743.0,726.0
54.333333333333336,742.0,726.0
54.36666666666667,743.0,725.0
54.4,743.0,725.0
54.43333333333333,743.0,725.0
54.46666666666667,743.0,725.0
54.5,744.0,725.0
54.53333333333333,744.0,725.0
54.56666666666667,743.0,726.0
54.6,744.0,726.0
54.63333333333333,743.0,727.0
54.666666666666664,744.0,726.0
54.7,744.0,726.0
54.733333333333334,745.0,726.0
54.766666666666666,744.0,726.0
54.8,744.0,726.0
54.833333333333336,744.0,725.0
54.86666666666667,744.0,725.0
54.9,744.0,725.0
54.93333333333333,744.0,724.0
54.96666666666667,744.0,724.0
55.0,744.0,724.0
55.03333333333333,734.0,723.0
55.06666666666667,734.0,723.0
55.1,733.0,724.0
55.13333333333333,734.0,724.0
55.166666666666664,733.0,723.0
55.2,734.0,724.0
55.233333333333334,734.0,724.0
55.266666666666666,734.0,723.0
55.3,734.0,723.0
55.333333333333336,734.0,723.0
55.36666666666667,734.0,726.0
55.4,735.0,723.0
55.43333333333333,735.0,724.0
55.46666666666667,735.0,724.0
55.5,735.0,723.0
55.53333333333333,735.0,723.0
55.56666666666667,736.0,722.0
55.6,736.0,723.0
55.63333333333333,736.0,722.0
55.666666666666664,737.0,721.0
55.7,736.0,721.0
55.733333333333334,736.0,722.0
55.766666666666666,735.0,722.0
55.8,735.0,721.0
55.833333333333336,735.0,721.0
55.86666666666667,735.0,720.0
55.9,734.0,723.0
55.93333333333333,737.0,720.0
55.96666666666667,735.0,720.0
56.0,735.0,720.0
56.03333333333333,735.0,719.0
56.06666666666667,735.0,718.0
56.1,735.0,719.0
56.13333333333333,735.0,718.0
56.166666666666664,735.0,718.0
56.2,735.0,717.0
56.233333333333334,735.0,717.0
56.266666666666666,734.0,717.0
56.3,734.0,716.0
56.333333333333336,736.0,716.0
56.36666666666667,735.0,717.0
56.4,735.0,716.0
56.43333333333333,734.0,716.0
56.46666666666667,735.0,716.0
56.5,734.0,715.0
56.53333333333333,734.0,715.0
56.56666666666667,734.0,714.0
56.6,733.0,714.0
56.63333333333333,735.0,714.0
56.666666666666664,735.0,714.0
56.7,734.0,713.0
56.733333333333334,734.0,713.0
56.766666666666666,734.0,713.0
56.8,735.0,713.0
56.833333333333336,734.0,711.0
56.86666666666667,734.0,712.0